Preferred Semantics - Highest cardinality,Categoriser - Highest cardinality,Grounded Semantics - Highest cardinality,GroundTruth
3.25,5.0,,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,,0
4.0,1.0,,0
3.5,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,4.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
3.0,3.0,,0
4.0,1.0,,0
3.5,1.0,,0
3.5,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,,0
3.5,1.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.0,3.0,,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
3.6666666666666665,4.0,,0
1.5,1.5,,0
2.0,2.0,,0
2.6666666666666665,0.0,,0
4.0,3.0,,0
2.75,3.0,,0
1.0,1.0,1.0,0
2.75,2.0,,0
1.0,1.0,1.0,0
5.5,4.0,,0
0.0,0.0,,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,,0
2.0,3.0,,0
0.0,0.0,0.0,0
6.0,4.0,,0
2.5,4.0,,0
0.0,0.0,0.0,0
2.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,3.0,3.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
2.0,3.0,,0
6.0,3.0,,0
0.0,0.0,0.0,0
1.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.5,4.0,,0
0.0,0.0,,0
3.0,3.0,3.0,0
2.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.5,2.5,,0
3.5,3.0,,0
3.75,5.0,,0
3.0,3.0,,0
5.0,4.0,,0
6.0,6.0,,0
2.5,2.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,3.0,,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
3.0,6.0,,0
2.0,1.0,,0
0.0,0.0,0.0,0
3.0,3.0,3.0,0
0.0,0.0,0.0,0
3.333333333333333,1.0,,0
0.0,0.0,0.0,0
3.0,3.0,3.0,0
1.0,1.0,1.0,0
3.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,1.0,,0
0.5,0.5,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.333333333333333,1.0,,0
3.333333333333333,0.0,,0
1.0,4.0,,0
2.75,2.0,,0
0.0,0.0,0.0,0
7.0,0.0,,0
3.333333333333333,1.0,,0
3.333333333333333,0.0,,0
3.333333333333333,1.0,,0
3.25,1.0,,0
3.6666666666666665,1.0,,0
3.333333333333333,1.0,,0
2.0,3.0,,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,1.0,0
2.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.5,1.0,,0
4.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
4.0,1.0,,0
1.0,1.0,,0
4.0,4.0,4.0,0
1.0,1.0,,0
4.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.333333333333333,0.0,,0
0.0,0.0,,0
4.2,5.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
3.333333333333333,1.0,,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.25,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
4.0,3.0,,0
5.0,4.0,,0
3.333333333333333,1.0,,0
1.0,1.0,,0
3.0,3.0,3.0,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,0.0,0
2.5,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.333333333333333,1.0,,0
3.0,1.0,,7
3.333333333333333,1.0,,7
1.0,1.0,,1
1.0,1.0,,2
3.0,5.0,,5
4.5,3.0,,6
3.25,1.0,,2
1.0,1.0,1.0,1
3.0,1.0,,2
3.8,2.0,,3
3.0,1.0,,5
6.0,6.0,,2
2.0,1.0,,1
3.2,2.0,,1
0.0,0.0,,6
1.5,2.0,,2
3.6666666666666665,2.0,,2
1.0,1.0,,1
1.0,1.0,,1
1.0,1.0,,3
3.5,1.0,,4
3.333333333333333,1.0,,1
2.333333333333333,4.0,,3
1.0,1.0,,1
1.0,1.0,,1
4.0,4.0,4.0,0
4.0,3.0,,3
4.0,4.0,,3
6.0,3.0,,3
3.0,3.0,3.0,3
1.0,1.0,,3
1.0,1.0,,3
1.0,1.0,,1
3.6666666666666665,3.0,,3
3.0,1.0,,3
2.0,1.0,,3
2.5,1.0,,3
1.0,1.0,,3
3.0,4.0,,6
6.0,1.0,,7
2.333333333333333,4.0,,3
1.0,1.0,,1
6.0,2.0,,4
3.5,3.0,,6
2.6666666666666665,1.0,,1
2.0,1.0,,2
3.5,1.0,,4
0.0,0.0,,5
1.0,1.0,,3
0.0,0.0,,4
3.333333333333333,3.0,,6
2.5,1.0,,4
0.0,0.0,,7
4.0,1.0,,1
4.0,1.0,,1
4.0,1.0,,1
1.0,1.0,,1
1.0,1.0,,1
3.5,3.5,,7
1.0,1.0,1.0,1
3.0,5.0,,6
3.0,1.0,,6
2.5,1.0,,1
3.75,1.0,,7
4.0,5.0,,0
3.333333333333333,1.0,,1
1.0,1.0,,7
4.0,4.0,4.0,4
0.0,0.0,0.0,3
3.0,0.0,,4
5.0,6.0,,2
0.0,0.0,,4
6.5,6.0,,7
3.0,3.0,3.0,3
3.0,4.0,,3
0.0,0.0,,6
4.333333333333333,4.0,,7
4.0,4.0,,4
2.0,2.0,,1
5.333333333333333,6.0,,6
1.0,1.0,,1
3.0,1.0,,1
3.0,3.0,,1
1.5,1.0,,3
1.0,1.0,,2
3.0,1.0,,3
1.0,1.0,,1
3.25,1.0,,1
1.0,1.0,,7
1.0,1.0,,1
1.0,1.0,,1
2.0,1.0,,1
1.0,1.0,,1
3.0,1.0,,5
3.0,3.0,3.0,3
1.0,1.0,1.0,3
3.0,3.0,,5
1.0,1.0,,6
4.0,6.0,,6
2.0,1.0,,1
2.75,2.0,,2
2.0,1.0,,3
4.0,4.0,,3
0.0,0.0,,7
4.0,1.0,,1
1.0,1.0,1.0,1
5.333333333333333,6.0,,3
1.0,1.0,1.0,3
1.5,1.5,,3
5.0,3.0,,7
1.0,1.0,,1
5.5,4.0,,7
3.25,1.0,,4
6.0,6.0,6.0,7
5.0,4.0,,3
3.6666666666666665,4.0,,6
2.5,4.0,,1
2.6666666666666665,1.0,,3
1.0,1.0,,1
4.0,4.0,,4
0.0,0.0,,5
4.333333333333333,6.0,,3
3.25,1.0,,1
5.5,4.0,,7
6.0,6.0,,6
2.6666666666666665,4.0,,3
6.0,4.0,,1
1.5,1.5,,3
3.0,4.0,,4
2.0,2.0,,1
4.0,4.0,4.0,1
6.0,4.0,,3
3.333333333333333,1.0,,2
0.0,0.0,,7
2.5,1.0,,3
6.0,3.0,,3
1.0,1.0,,3
4.0,1.0,,7
3.5,3.5,,6
3.5,1.0,,6
6.0,6.0,,4
4.666666666666667,3.0,,3
0.0,0.0,0.0,3
2.333333333333333,4.0,,3
1.5,1.5,,3
3.8,2.0,,3
4.5,4.0,,1
