Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average,GroundTruth
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
2.0,2.0,,0
4.0,3.0,,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,0.0,,0
1.5,3.0,,0
0.0,0.0,,0
0.0,0.333333333,,0
,,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
4.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.5,4.0,,0
0.0,0.0,,0
2.0,2.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,1.0,,0
3.5,3.5,,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
3.5,4.0,,0
4.0,1.0,,0
3.5,1.0,,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,4.0,,0
2.0,2.0,,0
3.5,1.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
4.0,1.0,,0
0.0,0.0,,0
1.0,1.0,1.0,0
0.0,0.0,,0
4.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.6666666666666665,4.0,,0
0.0,0.0,,0
3.0,4.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,1.0,0
0.0,0.0,,0
1.0,1.0,,0
4.0,4.0,4.0,0
0.0,0.0,,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
4.0,4.0,,0
3.0,3.0,,0
0.0,0.0,,0
1.6666666666666667,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
3.5,1.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.5,1.0,,0
,,,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,,0
0.0,0.0,,0
3.0,3.0,3.0,0
0.0,0.0,0.0,0
3.0,3.0,3.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,3.0,,0
0.0,0.0,,0
3.0,3.0,,0
3.0,3.0,,0
4.333333333333333,4.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
4.5,4.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,,0
4.0,6.0,,0
,,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
3.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,1.0,,0
3.5,1.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.0,6.0,,0
3.0,3.0,3.0,0
3.0,3.0,,0
0.0,0.0,0.0,0
4.0,1.0,,0
4.0,4.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
7.0,1.0,,0
4.0,1.0,,0
3.333333333333333,0.0,,0
0.0,3.0,,0
2.5,3.0,,0
4.333333333333333,4.0,,0
4.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,1.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
2.333333333333333,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
,,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
4.0,1.0,,0
2.0,1.0,,0
4.0,4.0,4.0,0
1.0,1.0,1.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,,0
4.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,1.0,,0
0.0,0.0,,0
4.0,7.0,,0
0.0,0.0,,0
4.0,4.0,4.0,0
4.0,1.0,,0
1.0,1.0,1.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.333333333333333,1.0,,0
3.0,1.0,,7
4.0,1.0,,7
1.0,1.0,,1
3.0,3.0,,2
0.0,0.0,,5
6.0,6.0,6.0,6
3.333333333333333,1.0,,2
1.0,1.0,1.0,1
3.0,0.0,,2
3.0,3.0,,3
4.0,6.0,,5
3.25,1.0,,2
1.0,1.0,,1
3.0,1.0,,1
3.5,3.5,,6
2.333333333333333,1.0,,2
0.0,0.0,,2
1.0,1.0,,1
1.0,1.0,,1
4.0,5.0,,3
3.6666666666666665,1.0,,4
3.5,1.0,,1
0.0,0.0,,3
2.5,1.0,,1
1.0,1.0,1.0,1
4.0,4.0,4.0,0
3.6666666666666665,0.0,,3
2.0,0.0,,3
3.4,1.0,,3
0.0,0.0,0.0,3
3.333333333333333,1.0,,3
0.0,3.0,,3
1.0,1.0,,1
2.75,2.0,,3
3.0,1.0,,3
0.0,0.0,0.0,3
2.5,1.0,,3
1.0,1.0,,3
3.0,0.0,,6
3.0,6.0,,7
2.0,2.0,,3
1.0,1.0,,1
3.25,0.0,,4
0.0,0.0,,6
2.5,1.0,,1
0.0,0.0,,2
3.6666666666666665,1.0,,4
0.0,0.0,,5
1.0,1.0,,3
0.0,0.0,,4
3.5,1.0,,6
2.5,4.0,,4
0.0,0.0,,7
4.0,1.0,,1
4.0,1.0,,1
1.5,1.0,,1
1.0,1.0,,1
1.0,1.0,1.0,1
3.333333333333333,7.0,,7
1.0,1.0,1.0,1
4.0,6.0,,6
0.0,0.0,,6
2.0,2.0,,1
0.0,0.0,,7
0.0,0.0,,0
4.0,1.0,,1
1.0,1.0,,7
4.0,4.0,4.0,4
3.0,3.0,3.0,3
0.0,0.0,,4
3.333333333333333,6.0,,2
0.0,0.0,,4
0.0,0.0,,7
1.5,1.5,,3
3.5,4.0,,3
0.0,0.0,,6
4.75,2.0,,7
2.5,2.0,,4
3.5,1.0,,1
0.0,0.0,,6
1.0,1.0,,1
0.0,0.0,,1
3.333333333333333,1.0,,1
2.0,2.0,,3
1.0,1.0,,2
3.0,3.0,,3
1.0,1.0,1.0,1
3.333333333333333,0.0,,1
1.0,1.0,,7
1.0,4.0,,1
1.0,1.0,1.0,1
1.0,1.0,1.0,1
0.0,0.0,,1
3.0,1.0,,5
0.0,1.0,,3
2.0,1.0,,3
3.333333333333333,1.0,,5
1.0,1.0,,6
6.0,6.0,,6
1.0,1.0,,1
2.75,2.0,,2
1.0,4.0,,3
4.75,6.0,,3
0.0,0.0,,7
0.0,0.0,,1
1.0,1.0,1.0,1
0.0,0.0,,3
1.0,1.0,1.0,3
0.0,0.0,0.0,3
4.0,7.0,,7
1.0,1.0,,1
5.5,4.0,,7
0.0,0.0,,4
0.0,0.0,,7
7.0,7.0,,3
3.6666666666666665,4.0,,6
2.5,2.5,,1
0.0,0.0,0.0,3
1.0,1.0,,1
4.0,4.0,4.0,4
2.6666666666666665,5.0,,5
1.5,3.0,,3
4.0,1.0,,1
7.0,7.0,,7
0.0,3.0,,6
2.5,1.0,,3
6.0,6.0,,1
0.0,0.0,0.0,3
0.0,0.0,,4
1.3333333333333333,3.0,,1
2.5,2.5,,1
4.333333333333333,4.0,,3
3.333333333333333,1.0,,2
6.5,6.0,,7
3.5,4.0,,3
0.0,0.0,,3
1.5,1.0,,3
4.0,4.0,,7
3.5,1.0,,6
3.5,1.0,,6
0.0,0.0,,4
0.0,0.0,,3
0.0,0.0,,3
0.0,0.0,,3
3.0,3.0,3.0,3
3.0,6.0,,3
3.333333333333333,4.0,,1
